timestamp,model,inspection_name,result,score,overall_result,result_image_id
2026-05-11 08:00:00,CV5VS_MODEL,Filter Drier,PASS,0.9284,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.7626,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,Expansion Valve,PASS,0.8949,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8543,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7763,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,Check Valve,PASS,0.7799,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8593,PASS,20260511_080000
2026-05-11 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8632,PASS,20260511_080000
2026-05-11 08:01:30,CV5VS_MODEL,Filter Drier,PASS,0.9542,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.8202,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,Expansion Valve,PASS,0.8286,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8093,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7635,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,Check Valve,PASS,0.7692,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8222,PASS,20260511_080130
2026-05-11 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8965,PASS,20260511_080130
2026-05-11 08:03:00,CV5VS_MODEL,Filter Drier,PASS,0.9158,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8993,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,Expansion Valve,PASS,0.8816,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8164,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7443,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,Check Valve,PASS,0.8451,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8884,PASS,20260511_080300
2026-05-11 08:03:00,CV5VS_MODEL,Bolt & Washer,PASS,0.9529,PASS,20260511_080300
2026-05-11 08:04:30,CV5VS_MODEL,Filter Drier,PASS,0.9613,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.8293,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,Expansion Valve,PASS,0.8510,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8684,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7786,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,Check Valve,PASS,0.8419,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8450,PASS,20260511_080430
2026-05-11 08:04:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8765,PASS,20260511_080430
2026-05-11 08:06:00,CV5VS_MODEL,Filter Drier,PASS,0.9443,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.7905,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,Expansion Valve,PASS,0.8611,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8942,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,Common-Start-Run,PASS,0.8156,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,Check Valve,PASS,0.8050,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8767,PASS,20260511_080600
2026-05-11 08:06:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8878,PASS,20260511_080600
2026-05-11 08:07:30,CV5VS_MODEL,Filter Drier,PASS,0.8935,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.7269,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,Expansion Valve,PASS,0.9779,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8327,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,Common-Start-Run,PASS,0.8127,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,Check Valve,PASS,0.8009,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,Bolt & Washer,PASS,0.7793,PASS,20260511_080730
2026-05-11 08:07:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8973,PASS,20260511_080730
2026-05-11 08:09:00,CV5VS_MODEL,Filter Drier,PASS,0.9496,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8400,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,Expansion Valve,PASS,0.8426,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.7854,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7722,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,Check Valve,PASS,0.8159,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8291,PASS,20260511_080900
2026-05-11 08:09:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8236,PASS,20260511_080900
2026-05-11 08:10:30,CV5VS_MODEL,Filter Drier,PASS,0.9315,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.8557,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,Expansion Valve,PASS,0.8658,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.9304,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7667,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,Check Valve,PASS,0.8039,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8315,PASS,20260511_081030
2026-05-11 08:10:30,CV5VS_MODEL,Bolt & Washer,PASS,0.9464,PASS,20260511_081030
2026-05-11 08:12:00,CV5VS_MODEL,Filter Drier,PASS,0.9900,PASS,20260511_081200
2026-05-11 08:12:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8320,PASS,20260511_081200
