timestamp,model,inspection_name,result,score,overall_result,result_image_id
2026-05-16 08:00:00,CV5VS_MODEL,Filter Drier,PASS,0.9746,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.7883,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,Expansion Valve,PASS,0.7177,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8332,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7755,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,Check Valve,PASS,0.8588,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8794,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8609,PASS,20260516_175948_Image_20260512180545549
2026-05-16 08:01:30,CV5VS_MODEL,Filter Drier,PASS,0.8990,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.7983,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,Expansion Valve,PASS,0.7114,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.9170,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7677,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,Check Valve,PASS,0.6612,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8030,PASS,20260516_175950_Image_20260512180711478
2026-05-16 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8541,PASS,20260516_175950_Image_20260512180711478
