timestamp,model,inspection_name,result,score,overall_result,result_image_id
2026-05-12 08:00:00,CV5VS_MODEL,Filter Drier,PASS,0.8639,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8002,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,Expansion Valve,PASS,0.9352,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8944,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7415,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,Check Valve,PASS,0.8188,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.9621,PASS,20260512_080000
2026-05-12 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.7990,PASS,20260512_080000
2026-05-12 08:01:30,CV5VS_MODEL,Filter Drier,PASS,0.9282,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.8089,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,Expansion Valve,PASS,0.8887,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8026,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,Common-Start-Run,PASS,0.8282,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,Check Valve,PASS,0.8655,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.9608,PASS,20260512_080130
2026-05-12 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8304,PASS,20260512_080130
2026-05-12 08:03:00,CV5VS_MODEL,Filter Drier,PASS,0.9107,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8548,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,Expansion Valve,PASS,0.9708,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8396,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7036,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,Check Valve,PASS,0.8214,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,Bolt & Washer,PASS,0.9182,PASS,20260512_080300
2026-05-12 08:03:00,CV5VS_MODEL,Bolt & Washer,PASS,0.9039,PASS,20260512_080300
2026-05-12 08:04:30,CV5VS_MODEL,Filter Drier,PASS,0.9745,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.8962,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,Expansion Valve,PASS,0.8584,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8038,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7199,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,Check Valve,PASS,0.8251,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,Bolt & Washer,PASS,0.9210,PASS,20260512_080430
2026-05-12 08:04:30,CV5VS_MODEL,Bolt & Washer,PASS,0.9564,PASS,20260512_080430
2026-05-12 08:06:00,CV5VS_MODEL,Filter Drier,PASS,0.9388,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8007,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,Expansion Valve,PASS,0.8734,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8891,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7419,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,Check Valve,PASS,0.8258,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8661,PASS,20260512_080600
2026-05-12 08:06:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8686,PASS,20260512_080600
2026-05-12 08:07:30,CV5VS_MODEL,Filter Drier,PASS,0.9900,PASS,20260512_080730
2026-05-12 08:07:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.7554,PASS,20260512_080730
2026-05-12 08:07:30,CV5VS_MODEL,Expansion Valve,PASS,0.9900,PASS,20260512_080730
2026-05-12 08:07:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8138,PASS,20260512_080730
