timestamp,model,inspection_name,result,score,overall_result,result_image_id
2026-05-22 09:18:06,CV5VS_MODEL,Filter Drier,PASS,0.9305,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,Hot Gas Valve,PASS,0.7744,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,Expansion Valve,FAIL,0.9442,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,High Pressure Sensor,PASS,0.9907,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,Common-Start-Run,PASS,0.7505,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,Check Valve,PASS,0.9018,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,Bolt & Washer,PASS,0.8159,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:18:06,CV5VS_MODEL,Bolt & Washer,PASS,0.8751,FAIL,20260522_091806_Image_20260513140420207
2026-05-22 09:25:01,CV5VS_MODEL,Filter Drier,PASS,0.9254,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,Hot Gas Valve,PASS,0.8008,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,Expansion Valve,FAIL,0.9849,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,High Pressure Sensor,PASS,0.9899,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,Common-Start-Run,PASS,0.7933,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,Check Valve,PASS,0.9109,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,Bolt & Washer,PASS,0.8136,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:01,CV5VS_MODEL,Bolt & Washer,PASS,0.8650,FAIL,20260522_092501_Image_20260513140427317
2026-05-22 09:25:04,CV5VS_MODEL,Filter Drier,PASS,0.8990,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,Hot Gas Valve,PASS,0.7983,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,Expansion Valve,PASS,0.7114,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,High Pressure Sensor,PASS,0.9170,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,Common-Start-Run,PASS,0.7677,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,Check Valve,PASS,0.6613,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,Bolt & Washer,PASS,0.8030,PASS,20260522_092504_Image_20260512180711478
2026-05-22 09:25:04,CV5VS_MODEL,Bolt & Washer,PASS,0.8541,PASS,20260522_092504_Image_20260512180711478
