timestamp,model,inspection_name,result,score,overall_result,result_image_id
2026-05-14 08:00:00,CV5VS_MODEL,Filter Drier,PASS,0.9017,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.8729,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,Expansion Valve,PASS,0.8859,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8709,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7740,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,Check Valve,PASS,0.8459,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.7752,PASS,20260514_080000
2026-05-14 08:00:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8335,PASS,20260514_080000
2026-05-14 08:01:30,CV5VS_MODEL,Filter Drier,PASS,0.8949,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.7313,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,Expansion Valve,PASS,0.8855,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8555,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7974,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,Check Valve,PASS,0.8275,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.9048,PASS,20260514_080130
2026-05-14 08:01:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8729,PASS,20260514_080130
2026-05-14 08:03:00,CV5VS_MODEL,Filter Drier,PASS,0.9408,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.7707,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,Expansion Valve,PASS,0.9071,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8567,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7284,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,Check Valve,PASS,0.8036,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,Bolt & Washer,PASS,0.9232,PASS,20260514_080300
2026-05-14 08:03:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8043,PASS,20260514_080300
2026-05-14 08:04:30,CV5VS_MODEL,Filter Drier,PASS,0.9133,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.8509,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,Expansion Valve,PASS,0.9136,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.8790,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,Common-Start-Run,PASS,0.8101,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,Check Valve,PASS,0.8156,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,Bolt & Washer,PASS,0.7810,PASS,20260514_080430
2026-05-14 08:04:30,CV5VS_MODEL,Bolt & Washer,PASS,0.9727,PASS,20260514_080430
2026-05-14 08:06:00,CV5VS_MODEL,Filter Drier,PASS,0.9624,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.7557,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,Expansion Valve,PASS,0.8860,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.8146,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,Common-Start-Run,PASS,0.7748,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,Check Valve,PASS,0.8536,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,Bolt & Washer,PASS,0.8345,PASS,20260514_080600
2026-05-14 08:06:00,CV5VS_MODEL,Bolt & Washer,PASS,0.9645,PASS,20260514_080600
2026-05-14 08:07:30,CV5VS_MODEL,Filter Drier,PASS,0.9165,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,Hot Gas Valve,PASS,0.7773,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,Expansion Valve,PASS,0.9389,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,High Pressure Sensor,PASS,0.7936,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,Common-Start-Run,PASS,0.7863,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,Check Valve,PASS,0.9146,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8746,PASS,20260514_080730
2026-05-14 08:07:30,CV5VS_MODEL,Bolt & Washer,PASS,0.8811,PASS,20260514_080730
2026-05-14 08:09:00,CV5VS_MODEL,Filter Drier,PASS,0.9069,PASS,20260514_080900
2026-05-14 08:09:00,CV5VS_MODEL,Hot Gas Valve,PASS,0.7533,PASS,20260514_080900
2026-05-14 08:09:00,CV5VS_MODEL,Expansion Valve,PASS,0.8688,PASS,20260514_080900
2026-05-14 08:09:00,CV5VS_MODEL,High Pressure Sensor,PASS,0.9311,PASS,20260514_080900
2026-05-14 08:09:00,CV5VS_MODEL,Common-Start-Run,PASS,0.8259,PASS,20260514_080900
